"asin","reviewer_id","reviewer_name","summary","review_text","overall","review_time","unix_review_time","helpful"
"0316228532","A1QYWI69D1QQFH","mom of three ""mom""","loved this book","Def not a Harry Potter book. I loved Rowlings writing style as well as the story in Harry potter. This book as her same unique way of describing the setting and characters so well that you can really envision them. But the story is dark, the characters flawed and sad. I did wish there was one character that I could root for but you dont really 'love' any of them. That said, I couldn't put the book down, waiting to find out what horrible thing would happen due to the awfulness of the characters! Def worth the read.",5,"11 21, 2012",1353456000,"[2, 2]"
"0316228532","A3R61ZM5111CAO","Mona L. Stokes","Not a likeable character in the book.","Have to admit, I expected it to be more interesting.  I kept reading just to see where she was going, I guess I hoped it would get better.  It didn't.",2,"11 29, 2012",1354147200,"[5, 10]"
"0316228532","A22M7NYKAKPOSR","Monica Dobrin","Casual Vacancy","I'm not sure what I was expecting when I picked up this book but I did find that she relies too much on two very strong themes that she focused on heavily in the later Harry Potter books. It is possible to write a good, moving story that isn't focused on death and teen angst, however she leans very heavily on these devices. The messages about the world we see and the lives that are actually behind them are strong, which is why I'm plowing through to the end, but it drags. It almost feels like she is trying to beat us over the head with the grit of life and death.Edit: I have finished the book. For those who find it dull to begin with, it does get more exciting. Rowling does what she does best, building to a strange, unexpected climax. Without giving away too much of the ending, we find out the results of a selfish society that waves away the problems of the poor and focuses on their own foolish nonsense.My initial opinion of the book still stands. She relies too much on the 'shocker' tactics she used in the Harry Potter series. Death plays a huge role as a beginning and an end, side characters that you learn to sympathize with become monsters in their own rights, a hero is found from an unlikely source.Overall, I'm not sure I would read it again. At least, not the whole thing. It's dark, gritty, painful at times to read because of the torture inflicted on the characters. I kept wondering if this is the extreme that Rowling would have gone to had Harry Potter been written 100% for an adult audience. It's definitely not for someone looking for something light and pretty, most certainly not for children.",3,"11 25, 2012",1353801600,"[0, 1]"
"0316228532","A3B77RH4GBKN7J","montanajen","Waste of time","Nothing to cry about. No joy, no comedy, no suspense, no love. I wouldn't buy another book by this author without reading glowing reviews first. I don't expect many of those for this novel. Yes, I read and enjoyed all of the H.P. books. Is this really the same author?",1,"10 19, 2012",1350604800,"[4, 9]"
"0316228532","A3MIZZ6YYISWT6","Moose Spot ""Moose Spot""","Sadly disappointed.","Before give my opinion I want to tell you I think J. K. Rowling is one of the most talented writers I have ever read. As an individual, she has gone through incredible trials. I love that she has generously given back to organizations worldwide. She has encouraged children to read and stands up for the rights of those who have been abused throughout the world. She is an amazing person.I was thrilled to receive this book as a gift. I had been looking forward to its release for months and couldn't wait to see what she had dreamed up next. Early on in the story, I was having the hardest time relating to any of the characters and had a difficult time keeping all of them straight. I was already disappointed about the number of F bombs she had dropped but was hoping it was going to be restricted to one or two characters in the story. So I began doing what I never do...I skimmed the rest of the book. I was hoping to find something redeeming, but what I found instead was an incredibly crass and ugly world where no one really seems to genuinely care for anyone other than themselves. Amidst the remainder of the book there was drug use, sex, rape, prostitution, suicide, self-mutilation & pedophilia. I sincerely hope she wasn't basing these characters on anyone she knows. I  know not everyone will feel the way I do about this book, and they are certainly entitled to their opinions, but I feel that J. K. Rowling was doing everything in her power to shake off her previous image as a children's author. Another reviewer likened it to a successful child actor posing for a smut magazine. I wholeheartedly agree. She seemed like she had something to prove and went so over the top that it was impossible to see whatever point she had hoped to make in her story, political or otherwise. In all fairness, she did warn readers that this was an ""adult book"". But even though I am an adult it was way too much for me. I was disgusted and sadly disappointed.",1,"10 6, 2012",1349481600,"[20, 32]"
"0316228532","A1B18JONKYUCLQ","Moosie","Best read this year","Wow, just finished reading The Casual Vacancy.  There should be a warning that the contents can can make the reader think very deeply about the issues covered.  J K Rowling begins quite mildly letting the reader get to know the characters and the countryside in which they live, then I was hooked and could not put my kindle down.I think it helps to understand the issues arising being english, having lived in a small, smug community for a few years but only a knowledge of tough, council estates from tv dramas and newspaper reports.  Be prepared to become emotionally involved, it is an incredibly moving and thoughtful book dealing with social deprivation, hypocracy and expectations dashed.  A fantastic read, worth all of 5 stars and more.  Congratulations Ms Rowling, more please.",5,"11 12, 2012",1352678400,"[3, 3]"
"0316228532","A19C6PCDTD939G","M.R.B. ""mruthkat""","No Harry Potter","After the wonderful Potter series this was a letdown to me. It moved so slowly and I kept waiting for something exciting to happen. I picked  it up and read a little and put it down again until I finally finished it. So mundane and I had looked forward to a new series from Rowling.",2,"01 8, 2013",1357603200,"[0, 2]"
"0316228532","A21A10ZR08G6CT","Mr. L. R. Hollowell","Keep Reading","Even though well written, the book starts slow. As others have indicated, initially there seems like too many characters and they are difficult to keep separated. But as the story develops the characters being to remind you of people you know and eventually I found myself caring about even some of the more despicable individuals in the book, and hoping thing will eventually turn out well for them. Rowlings is a great story teller and she has effectively proven she is not limited to just one genre.",4,"05 3, 2013",1367539200,"[1, 1]"
"0316228532","A3CWGJM488N514","Mrs Bridge","Fast, not funny","I find this book entertaining but very put-downable. The characters are amusing but the author seems to be standing on a separate planet, looking down at them, laughing at them. Actually, I did put the book down about three weeks ago and haven't gone back. The atmosphere is kind of mean.",3,"12 7, 2012",1354838400,"[1, 3]"
"0316228532","A3H6GN2IM7E6MS","mrsjmd3","For adults!!!","I was impressed with J. Rowlings first adult book. It kept the interest. I hope this becomes a series becausethere were a lot of story lines ready to be developed further.",5,"10 24, 2012",1351036800,"[1, 3]"
"0316228532","A280DHBHKU8M8B","Mrs. Marian ""megalibrarian""","The Casual Vacancy","J.K. Rowling's latest novel is a compelling story of the downfalls of class distinction, small-town pettiness, troubled marriages, angry and immoral teens, and the effects of abuse and poverty.  It is raw and painful; an insight into the struggles of people with no meaning in their lives beyond what is here and now.  J.K. Rowling is an amazing author, but I was so disappointed that her first 'adult' novel was so full of gratuitous smut.  Harry Potter went through life at Hogwarts never once having to relieve himself or take a bath, but in this novel we get descriptions of every sort of nastiness out there.  The main characters were supposed to be the adults, but Rowling's teens are the driving force in this novel, as well as the source of most of the vulgarity and disgusting behavior.  Why is it that today's authors seem to feel the need to add vulgarity and smut to their work in order to be read?  The Casual Vacancy covers nearly all of humanity's ills in lurid detail.  I can fully understand drug abuse, pornography, teen sexuality, child abuse, infidelity, and pedophilia without being dragged into the back bedroom to witness it. The last third of the book told the same story without all of the x-rated descriptions that were shockingly present in the early pages.  Though I appreciate the message and the reality of those who would overlook a small boy left alone, I won't allow my girls to read it, and my brand-new hardcover is going up for sale.  I am so disappointed.",3,"10 6, 2012",1349481600,"[4, 8]"
"0316228532","A2VO3LL2UA7DNW","Mrs Peggy M Wilson","The Casual Vacancy","It was a little too much like a British soap for my liking.  I was expecting something a little less predictable.",3,"01 20, 2013",1358640000,"[0, 2]"
"0316228532","A3DZPFRE7PCHWA","Mr Toad ""Toady""","I had difficulty staying interested","Remarkably tedious. I got to page 100 and there were still no characters I cared about or plot to interest me. I never put books aside and I finally put it aside. I started flipping ahead and it doesn't appear anything ever really happens- there is a large cast of characters and many of them seem kind of similar- had trouble distinguishing one middle age couple from another and what they wanted. There are some nice descriptive bits here and there, and racy bits to show it is for adults but the sexy stuff just feels awkward and self conscious. Mostly tedious. I read a lot of genres- from Jane Austen to Dickens to young adult to sci fi and fantasy to Mary Stewart- but this was just unreadable.",2,"05 19, 2014",1400457600,"[0, 0]"
"0316228532","A104UAUUHQVZWI","M. Sanchez ""Sam's Gram""","Casual Vacancy Review","I have not finished this book because it is a book that is easy to put down.  Not a page turner for me.  The death of a council member allows you to go inside the lives of many of the small town""s citizens.  I expected more from the writer that brought us Harry Potter, books that I have read many times.",3,"10 13, 2012",1350086400,"[1, 2]"
"0316228532","A31CKX7ZSA3BOF","M. Sander ""Mac  the Knife""","AWFUL","If you were somehow unaware that the world can be a hard, cruel place, or you just can't get enough of reading about it in your leisure time, this is the book for you.  I can't even finish it, it was so disturbing.  Sad, sick people and their sad pitiful off spring make you go diving for the razor blades.  What a downer.  And a big disappointment from someone who has so much talent.",1,"09 9, 2013",1378684800,"[2, 4]"
"0316228532","A11C0W1IUEJCIR","Ms. G.K.Cleary","Disappointed read","I bought this book having enjoyed her childrens books (Harry Potter series). I feel that she has not crossed over well to writing adult novels. It felt disjointed and not an enjoyable read.",2,"01 21, 2013",1358726400,"[0, 1]"
"0316228532","A1BWW352WK01GE","Ms Jean E Martin","The Casual Vacancy.","I have not quite finished the book at this time. I felt it took a while to get into the story.  But it &#34;grows&#34; on you.I am not familiar with J.K.Rowlings other books. &#34;Harry Potter  series.  But this I am sure is so very different.It will be interesting to see what other readers think of it.",4,"11 30, 2013",1385769600,"[0, 1]"
"0316228532","A1V1A4RD5LAR40","Msreadseverything","big flop","This is the first book (kindle version) that I seriously considered returning.  While I have bought bad books in the past, I at least bought them in hard cover so I could donate to someone else or to a library.  I read widely in many different topics, types, from fiction to non-fiction, from classics to new ideas.  It is almost like I want to scream...enough building of the characters already...is anyone ever going to do something???? I will admit I am about 1/2 through the read...and I find myself starting to skim...so I can just say I finished it...sure wasted my money.",1,"10 5, 2012",1349395200,"[12, 20]"
"0316228532","A3ORX4G4Y772L8","M. Stark","A bleak view of humanity","I had to stop reading at around page 130. To say that this book is dysfunctional would be an understatement. It portrays humans in the worst light possible, and I saw absolutely no redeeming qualities in the characters (and there are many-- which is another thing, I couldn't even keep everyone straight!) I see this book as JK Rowling's experimentation with extremely upsetting subjects and multiple point of views. But I have to say, I don't think this experiment is a successful one and I hope she never writes something so depressing again.Now to get into some things that absolutely didn't work and why I gave up on The Casual Vacancy. I love dialogue in books. In fact, I am more of a dialogue person than a long narration person because I feel like stories should be about people, not endless descriptions.  But the dialogue was just awful. Let me explain why. Firstly, she uses grammatically incorrect speech in order to show the social statuses of the characters. I know a lot of writers use this stylistic choice, but I've never liked it because not only is it distracting, but it can also be difficult to figure out what the character is trying to say. I don't want to have to stop reading so I can puzzle over sentences. Secondly, the swearing. I am not easily offended by swearing, but when some of the characters use the f-bomb about twenty times in two pages, that is just unnecessary. The dialogue reads like a TV show, and had this been a screenplay, I wouldn't have minded the style she used. However, this is the written word and those choices don't work as well in book format.Now to get to the characters. As I mentioned before, I could not remember all of them. JK Rowling uses new chapters for each character POV, but when so many of them are being thrown at you and the chapters themselves are short, it's hard for one of them to make an impression on you. I usually like flawed characters, but almost every single one of these particular characters disgusted me in some way and I could not relate to any of them. I don't want to read about horny teenage boys. I don't want to read about drug addicts who can't take care of themselves or their children. I don't want to read about the petty cruelty of people living in a small community. I will go as far to say that the characters in this book represent everything I hate about humanity. Reading about people like this just negatively reinforces my own beliefs that human beings are horribly messed up. It makes me angry and then I dwell on things I would rather not dwell on. After reading some other reviews on here that included spoilers, I'm glad that I've stopped reading when I have as the subject matter gets even worse.This was just a bad fit for me because I don't read this genre in general. I don't like gritty stories, but I wanted to give it a chance because it was from JK Rowling. And for fans of Harry Potter, this couldn't be more different. It's actually shocking to me that the same author wrote this, but I think that's the reaction she was going for. If JK Rowling wanted to show everyone that she could write something steeped in realism while being brutally honest about the deviancy of her characters, then she succeeded. She recently said in an interview she will continue to write as long as she has something to say. And there's definitely a message here about people living in small towns and about the state of humanity in general, but I want some hope in the things I read, even if it's just a little bit. After waiting five years to read her new work, this was a huge let down for me. I'll be returning my book.",2,"09 28, 2012",1348790400,"[99, 129]"
"0316228532","A2OV7DV7CHEIAH","M. Stark ""miristar""","Book Of Muggles","I was excited to see what JK would have for a mature audience.  Within a few chapters, I found myself disgusted and hard pressed to know why I should care about any of the characters.  They were well drawn - they seemed almost real, but in a nasty, depressing sort of way.  I didn't finish the book.",2,"06 12, 2013",1370995200,"[0, 1]"
"0316228532","A2DNCGWZTZI0B4","M. Steelman ""yuga2""","A British Peyton Place","J. K. Rowling's first adult book bears all the hallmarks of her Harry Potter books: interesting characters, tangible setting, building a story the reader wants to know. Her talent in creating a world that is familiar yet foreign shines here. Pagford is full of hidden lives and secret desires and Rowling unveils them while slowly building to the climax. As in life, there are no happy endings, just changes as the world keeps turning in the West Country.",4,"03 30, 2014",1396137600,"[1, 1]"
"0316228532","A98H46DBSB37G","M. Sterling","A Hilarious Read!","This book was a surprise birthday present from my husband and I must admit I approached it with trepidation since I had already read the mostly mixed reviews it had received.  I am about a third of the way through and I have to say that it only took me about 20 pages to fall absolutely head over heels for it.  I LOVE THIS BOOK!!!  As someone who has read the books of Christopher Buckley (Thank You For Smoking, etc.) and Carl Hiaasen (Skinny Dip, etc.), I can tell you that this book is probably not for everyone, but if you enjoy your humor as black as a moonless night in the desert - then this book is for you.  Also, an appreciation of dry English wit would go a long way.  If this is the direction Rowling is taking, I can't wait for the next novel.  And yes, I was a huge fan of HP and read every last one of them.  I never expected this would be along those lines since it's for adults and anyone who reads this book with that notion needs to grow up.Okay that's my 2 cents :-)",5,"12 10, 2012",1355097600,"[4, 5]"
"0316228532","A3JVH1BYRUQ3K4","Much Prefer Print to eBooks","What One Needs to Know About Kindle Price","I'm confused by people who complain about kindle prices not being lower. For starters they do not understand the difficult economics of book publishing [printing costs are only a small part of cost--thus only a small difference in cost]. Buying a kindle or ebook reader for cost savings isn't a wise idea--unless you plan to just read public domain books. Used or secondary market physical copies usually cost less or if they aren't it will generally be for a popular book you can buy and easily resell. So while I understand there are good reasons to own a Kindle or Nook, just getting it for saving money seems to be missing the point.Now we await a real review of this book...drumroll please...",5,"09 27, 2012",1348704000,"[23, 163]"
"0316228532","AJ4QNZ44Q23WB","Music Mari","I love J. K. Rowling's writing.","This is J. K. Rowling's first foray into writing for adults. The story, set in an English village is a good romp. The good, bad and ugly of politices, small village life, bigotry and gossip all make this book a page-turner.  This story could have been set in any town, USA and is relevant to what goes in on the world in 2013.",4,"12 8, 2012",1354924800,"[3, 3]"
"0316228532","A1IRGCB0PHB6LA","M. Virany ""Margaret Virany""","Rowling Reinvented: Dickensian Writer with a Social Conscience","Forget about Harry Potter, J.K. Rowling has reinvented herself as a Dickensian writer with a social conscience in her timely first adult novel,The Casual Vacancy. It is so good it left me in tears. It even has a 'Tiny Tim' and an updated ghost who, unlike the one in A Christmas Carol, can hack into a website.The question posed is, Who can fill the council seat vacated by the shocking natural death of 44-year-old Barry Fairbrother in the idyllic parish of Pagford,UK? He was a good man of humble beginnings, genuinely loved and missed. With him gone, First Citizen (Mayor) Howard Mollinson, puffed up and elderly,has won! No one else has the power to defeat him on zoning and tax issues. Rowling invents 22 true-to-life, aptly named townspeople, injects humour and entices the reader into an increasingly less lighthearted labyrinth of follies, foul-ups and interrelationships. Teen-agers can't stand their parents and grownups fail to understand their kids.No one heads in a good direction and finally tragedy strikes with few pages left to go. Yet, masterful storyteller that she is, Rowling deftly uses the shock to have some of the characters mend their lives and make a better future possible.[...]",5,"01 9, 2013",1357689600,"[0, 0]"
"0316228532","A56G3QPE8GPPS","M. Weedon","too bleak","Most Harry Potter fans will not like this book, not that anyone should compare Rowling's new book to the Potter series. But I didn't expect this book to be so bleak. The Casual Vacancy is set in a small British town that's populated by small minded, selfish people with dysfunctional families and failing relationships.  Yes, Rowling created a world with strong characterizations, but I have a hard time with books if I don't like any of the characters, and that was the case with her first adult novel. The most likeable character died in the first chapter.  The characters who have some humanity are enablers with flawed relationships. Only at the end of the book do the other characters start showing each other some compassion, finally making an effort to patch up their families.  It's a sad book.  But I will probably read Rowling's next book in hopes that it's more uplifting.The Casual Vacancy",3,"10 13, 2012",1350086400,"[0, 0]"
"0316228532","A3BXPNIAOY236F","MWeglinski","Wizzardry Grown Up","I was pleasantly surprised that JK Rowling could appeal to my grown up taste. I read every Harry Potter book she wrote and was never dissapointed. This novel was just as well written.",5,"02 21, 2013",1361404800,"[0, 0]"
"0316228532","A2LJZOZHTOKBOB","MW","What's with all the negativity?","No, this is not Harry Potter (which I loved).  This was written for adults and has an entirely different writing style.  Some have said this book is dystopian with evil characters.  SO not true! This is far from dystopian.  Yes, I guess almost all the characters are flawed in some fashion (some by choice and some by circumstance), but aren't we all?No, this is not a happy-go-lucky plot with an ending tied with a pink bow.  If you want that, read Maeve Binchy. As for the language that offended some, I've read much worse aimed at middle/high school readers.I found this book interesting in that what happens in the first two pages is a catalyst for the rippling effect that comprises the rest of the book.  I often thought that if this one thing had not happened, then this other thing might not have happened.I think the harsh criticism of this book was unwarranted.",4,"02 22, 2014",1393027200,"[1, 1]"
"0316228532","A2N3NGNF8846QE","M. Witteman ""mystery reader""","EXCELLENT","Ms Rowling continues her deft hand with writing. I have read both of her novels and enjoy her ability to write characters that are so well embodied that you don't always like them but find them immensely interesting.",5,"12 22, 2013",1387670400,"[0, 0]"
"0316228532","A1I26PMASOWS5I","mybestfriend","terrible language","I would NOT have purchased and read all the Harry Potter books if she had written this one first. I managed to get as far as page 53 and took it back to the library. It was boring and the use of foul 4-letter words was offensive. The X on the front of the book is a definite rating.",1,"11 4, 2012",1351987200,"[2, 4]"
"0316228532","A3LLQ6QXWOD9CJ","My Little Pony Girl","A Different J.K. Rowling! For adults only","First, let me state that this is NOT a book for children!!!I didn't read any of the Harry Potter books, my grandchildren did.  I watched the movies when they came on tv with my grandchildren and was very impressed with Ms. Rowland's imagination for writing such entertaining material!When ""The Casual Vacancy"" was offered I bought it, as the description of her book intrigued my interest. I was not disappointed!What an imagination she has! From the town the book setting is in to the characters to the story line. I am almost through with the book.  Cannot put it down.I hope Ms. Rowling writes another. She has a new fan.",5,"10 18, 2012",1350518400,"[3, 3]"
"0316228532","A3PQN0TWIUNQCK","myrna","VERY ENGLISH","DYSFUNCTIONAL TOWN, DYSFUNCTIONAL PEOPLE, WHAT MORE COULD YOU ASK FOR. SHE DID WRITE IT WELL HAVEN BEEN TO ENGLAND MANY TIMES I FELT I WAS BACK THERE AGAIN.",3,"10 1, 2013",1380585600,"[1, 1]"
"0316228532","A30P3Q6SJ3X7X8","MysteryFanatic","Great writing, unlikeable characters","I opened the book prepared to love it, and, in fact, The Casual Vacancy is well written, begins with an interesting delimma, and introduces several characters who ultimately wind together in interesting ways. Ms. Rowling describes people and their personal tics as well or better than anyone and I had no trouble picturing them in my mind.Despite all this, however, I had to read over half the book before I really cared about any of the characters. In fact, at the end of the book, the character I cared about most was the one who had died at the beginning of the book. I wanted to like them, but even though various characters' circumstances were difficult or should lead to sympathy, every live character except for one had so many unlikeable traits that it made them very difficult to relate or sympathize with.That said, I'm glad I read the book, and the writing was so good that it made me more forgiving of the lack of empathy the book elicited from me.",3,"11 6, 2012",1352160000,"[0, 0]"
"0316228532","A368JRV0S9DDEL","Mzia ""Traveler""","Interesting change for Rowling.","The story was rather involved but it moved slowly for me. I found it an average read. The characters were well defined but the story didn't excite me to want to keep reading after it ended.",3,"03 5, 2013",1362441600,"[0, 1]"
"0316228532","A1XVHHKS8FOZB4","nadia","Good read","The storyline was OK and it was enjoyable, not earth shattering, but good solid enjoyment. This is definitely not a Harry Potter type story, and I would recommend it.",4,"10 18, 2012",1350518400,"[1, 1]"
"0316228532","A18SNK0MNLSEWD","nan12","Thought-provoking novel with few defects","In this novel, J.K Rowling boldly picks up her pen to deal with harsh themes, the most important ones being poverty, its consequences such as drugs, prostitution, violence, and society's responsibility for the dire circumstances some are left to live in.She beautifully paints a wide range of  fully fleshed out characters, whose characterizations are so craftily handled that it is impossible to see them as stiff, wooden objects. One must,  like  with Pinocchio,  readily acknowledge that they are ""real boys"" and girls, actual people. Teenagers against their parents, parents against  progeny, teenagers in love, fragile, desperate adults trying to act like adults, but not quite succeeding: there isn't one protagonist that can hide  its deepest,  inner thoughts from the reader or escape judgment from its stern eye.Furthermore, J.K Rowling's manner of proceeding is very realistic: the amount of sugarcoating is close to nil. No saint, no hero, no victor, no messiah. Just a society at war where secret  truths are revealed sometimes humorously, sometimes in a cringe-worthy manner.What did make me frown, I must say were the weaknesses the female characters dealt with. All the female protagonists, whether strong or feeble, held a certain amount of sickening dependence to a man. It was not so with the male protagonists whose weaknesses resided in themselves for the most part.Aside from this drawback, which for me is an important one, I believe  Mrs. Rowling has created a masterpiece  which every author should emulate.4,5 stars",5,"10 13, 2013",1381622400,"[0, 0]"
"0316228532","A1PBYWB97WZ0UX","nan333","This auther is fantastic!","JKRowling has a wonderful way with the English language and I reallyenjoy reading her.  This story is very interesting and I really can't wait toread more about this English town.  I love stories of relationships and thisbook has that element.Nancy Richardson",5,"12 17, 2012",1355702400,"[2, 2]"
"0316228532","A2FE8HMVBVMOVC","nanajean","The Casual Vacancy","I enjoyed it I havent read the Harry Potter books so may read them some time soon.Thank you for the E book version",4,"12 30, 2012",1356825600,"[0, 1]"
"0316228532","A3I69294QS6NR1","Nancy Ambler","The Casual Vacancy","Internecine small-town politics would seem an unlikely focus for a novel, but she makes the tensions both involving and emblematic of larger issues. Characters are broadly drawn, but appropriately sympathetic or antithetic.",4,"01 8, 2013",1357603200,"[0, 0]"
"0316228532","A1MMH3AFN6CRT8","nancy a pendleton","Five Stars","very dense but i enjoyed it. so many characters and a look at seamy-side of life",5,"07 8, 2014",1404777600,"[0, 0]"
"0316228532","AE1NZKPRD1GCV","Nancy C. Silvers","Wonderful book!","I don't understand the negative reviews that I read.  Yes, in the first part of the book there are a lot of characters to read about and digest but if the information wasn't there the rest of the book would not make sense.  Once I was past the first part, I absolutely devoured this book.  The story was in some ways dark but so is life.  I got ""involved"" in the plot to the point that I felt I was in the middle of the story myself.  It grabbed me in a way that few books have recently.  It wasn't a happily after after kind of story but that's part of what made it real and personal.  Real life doesn't have many ""happily ever afters"" either.  I hope Ms. Rowling writes another book for adults - I will be first in line.  Three cheers and five stars for THE CASUAL VACANCY!!",5,"10 16, 2012",1350345600,"[3, 3]"
"0316228532","A3FG4QM4RIZ1LO","Nancy Drew","Life in Merry Olde England","JK Rowling surprises by focusing on small town life & all the many human foibles inherent in a town divided by class &#34;warfare.&#34;  Not easy adjusting to English idioms & speech patterns, but the author apparently has the inside track on the welfare society she had experienced on a personal level in her own life.  No matter, we can still see our own families & social circle in the various characters she explores with much insight.  A definite must read.",5,"12 24, 2012",1356307200,"[0, 0]"
"0316228532","A1DEACS6TQH589","Nancy Evans","A real diappointment!","What a disaster. I hope the millions of kids for whom she made literature real and exciting, don't buy this book hoping for more of the same. It was disapointing and depressing, sometime disgusting. The characters were poorly developed in a sort of on going way, very difficult to deep track of who was who, what nickname was in effect now. The plot was similarly ongoing and unpredictable. Who was doing what to whom or why. I kept asking mywelf why I was wasting my time reading it, but continued to see what point whe was trying to explain or explore. I never found out!",1,"10 30, 2013",1383091200,"[1, 2]"
"0316228532","AXFFBIK5U9N1L","Nancy F. Willems ""Mama""","WAY OVER RATED!","The characters were developed very slowly which gave you more time to dislike them.  This book was like watching grass grow.  Total waste of time and money.",1,"11 30, 2012",1354233600,"[4, 8]"
"0316228532","A2ZY62W0LOU6YV","Nancy G.","Difficult.","As an English teacher, I know that the ultimate goal is to include the reader on the author's journey; however,  Casual Vacancy was very difficult to read.  It did not flow for the reader.  Also, the English semantics (Great Britain) was challenging and difficult to follow in several places.",2,"11 7, 2012",1352246400,"[0, 1]"
"0316228532","A250K2KTYTX29J","Nancy Petralia ""Author: Not in a Tuscan Villa""","Unimaginative","This was a huge disappointment. I only finished it because 1) my mother told me to finish what I started, and 2) a friend said it got better after the middle and had a good ending.It was boring, boring, boring. I didn't care about any of the characters, except the two teen girls who were both outcasts. (And I have a soft spot for outcasts.) Indeed something happened in the middle, but it wasn't that interesting. The ending was fairly ridiculous.Maybe Rowling wanted to say that life in small town England is trite and dull. If so, she accomplished her goal in spades. I felt like I was watching an monotonous reality show full of shallow people and petty interests. She never settled on a protagonist and I think that's the problem. You were supposed to follow all these characters with the same level of interest. Even after 400 pages there a couple names so incidental I didn't even recall when they reappeared. When the last few pages tossed them all up in the air I didn't care where any of them landed.",1,"10 25, 2013",1382659200,"[4, 4]"
"0316228532","A3332F9FNHND0N","Nancy R. Wilson","Good read.","This is a very good book.  She has a great depth of understanding of human nature.  Much enjoyed by me and my swimming pool group.",5,"11 20, 2013",1384905600,"[0, 0]"
"0316228532","A2DVGU1BA7EGZW","Nancy Solak","A lesson in compassion","The Casual Vacancy by J.K. Rowling. Warning: This book is full of flawed characters. In fact, in the first 150 pages, I nearly went mad trying to keep them straight. But indeed, I did ""sort"" them out. I kept wondering, why do I keep reading about these extremely flawed people? There's really no one to whom I can identify. But continue reading I did. And I was rewarded. The ending made me cry ... a lot. It's quite sad. I don't often read fiction, much less 500 pages of it, and I rarely cry, so Rowling hit a nerve. I even gained an insight. One of the characters reminded me of a ""ne'er do well"" I attended high school with. Because of this book, I see her, 45 years later, with more compassion. I'm not promising this will happen to you, but it's amazing how some stories can change your perspective. If a book can make me even a little bit more compassionate, I give it all the stars I can, since learning compassion is one of life's hardest lessons.",5,"12 5, 2012",1354665600,"[2, 3]"
"0316228532","A186ZAYP2L4CDZ","Nancy ""Stepfordmomto2""","I Trudged On","I will be the first to admit that when a book does not hit me as either good or bad, I have a hard time writing about it. I am sorry, but this will be a very dull uninspiring review. I cannot help it, that is how the book left me.When I first picked up this book, I did not understand what all the fuss way about. How could so many people dislike a book just because the author branched out and wrote something different? From time to time, authors need to explore other storylines. I have no problem with that - loved when Grisham writes books other than legal thrillers. However, for some to find the need to compare everything to Potter was just ludicrous.The first hundred pages were mostly character development; I must confess that I had to do an internet search to keep them all straight. Still not understanding the dislike by many, since I like British mysteries and found this book to start out the same way, I trudged on.Then I got to page 200'ish. Dang this story is not moving. OK, maybe it is me. Then page 300 and 400. Darn it. I had such high hopes for this book. It was not until page 400'ish of 500'ish that I actually enjoyed what was being told. Sorry, but that is too late for anyone.Even after finishing the book, I will not say that is was horrible, just wanted more mystery or suspense I guess. Nowhere was this book billed as a mystery, but for some reason that is what I had in my mind. As I said before - it was me developing a preconceived notion as to what this book was about.Billed as a tragicomedy, the novel is set in a suburban town called Pagford and begins with the unexpected death of Barry Fairbrother. With Barry's death, there is an open seat on the council up for grabs. What ensues is an all-out war amongst the people of Pagford even before an election can be held for his successor.For such a small town, this place is full of secrets and when they suddenly come to the surface in blog postings, no one is safe. Class wars and social issues are the running theme in this book. There are sections that are laugh out loud funny and other sections that are downright cringe worthy.If you are a fan of epics, which I just might think that was designed to be, take a chance. There is definitely a love it or loath it debate surrounding this book.As a side note, I just read this morning that BBC will be turning this book into a series. It is expected to air in Britain in 2014, but with no immediate plans to bring it to the US.",3,"12 7, 2012",1354838400,"[1, 2]"
"0316228532","A2YH8ECDD645K4","NanMcRam","Peyton Place Gone BRITT ! ! !","A small English village populated by strong characters with all the flaws and insecurities endemic to the human race...blended in a highly contested political arena...all spiced with the ubiquitous foibles of mankind...It's the perfect recipe for a delightful read. I would highly recommend this book!Love J.K. Rowling's succinct, non-verbose style of writing! She has created a masterful page-turner w/o feeling the need to ""flower-up"" every-other sentence. She tells us everything we need to know to comprehensively grasp and enjoy the story, but does so in a concise manner that I thoroughly appreciate!Though I'm not an aficionado of ""Fantasy"" fiction, I can certainly understand why the HP series was such a hit. BRAVO to the author for stepping out of her box and creating this tale!...NMR",4,"11 7, 2012",1352246400,"[1, 1]"
"0316228532","A3K7FUC1D3N4OL","Naseberry","Very entertaining","I enjoyed this book a lot. Good plot, good characters, the gradual revelation of past secrets made for suspense, I wanted to know how things would turn out.",4,"08 21, 2013",1377043200,"[0, 0]"
"0316228532","A2L4GG0O70OF96","Natakali","Disappointing","I really expected more from J.K. Rowling and perhaps that was the problem.  She is a good writer in her description of characters and events...it is just that in this case the plot was not very good and I found the book rather boring.  It began promisingly and the ending was okay, but so much more could have held the readers attention for the duration.  I would have put it down halfway through if I was not one of those people who finishes every book, hoping it will redeem itself.  I would not recommend this book.  I am hopeful that J.K. Rowling's next attempt at adult literature will be more entertaining.",2,"11 8, 2012",1352332800,"[0, 1]"
